Sales_Invoice_No,Sales_Invoice_Date,Month_Year,Customer_Code,Customer_Name,Customer_Location,Item,Prod_Code,Prod_Description,QTY,Unit,QTY_DISC,Net_Qty,RATE,Sale_Value,GST_Rate,GST_Value,Total_Invoice_Value,Receivables,Due_Date,Payment_Received_Date,Payment_Status,Age,Credit_Period,Overdue_Status
UCPL/23-24/1067,45189,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,7250.0,Kg,,7250.0,12.99,94177.5,0.0,0.0,94177.5,94177.5,45219,45268.0,Due,102,30,Less than 180 days
UCPL/23-24/1067,45189,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,750.0,Kg,,750.0,16.18,12135.0,0.0,0.0,12135.0,12135.0,45219,45268.0,Due,102,30,Less than 180 days
UCPL/23-24/1068,45189,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTA100,ANNP WH-FF 10KG,1770.0,Kg,,1770.0,49.805,88154.85,0.05,4407.7425,92562.5925,92562.5925,45219,45268.0,Due,102,30,Less than 180 days
UCPL/23-24/1069,45189,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,18000.0,Kg,,18000.0,15.84,285120.0,0.0,0.0,285120.0,285120.0,45219,45268.0,Due,102,30,Less than 180 days
UCPL/23-24/1070,45189,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,5000.0,Kg,,5000.0,8.3,41500.0,0.0,0.0,41500.0,41500.0,45219,45189.0,Due,102,30,Less than 180 days
UCPL/23-24/1070,45189,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,1000.0,Kg,,1000.0,10.7,10700.0,0.0,0.0,10700.0,10700.0,45219,45189.0,Due,102,30,Less than 180 days
UCPL/23-24/1071,45189,92023,CUS00030,M/s. Shree Kapaleshwar Enterprises,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2250.0,Kg,,2250.0,31.34,70515.0,0.05,3525.75,74040.75,74040.75,45219,45182.0,Due,102,30,Less than 180 days
UCPL/23-24/1071,45189,92023,CUS00030,M/s. Shree Kapaleshwar Enterprises,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3750.0,Kg,,3750.0,31.34,117525.0,0.05,5876.25,123401.25,123401.25,45219,45182.0,Due,102,30,Less than 180 days
UCPL/23-24/1071,45189,92023,CUS00030,M/s. Shree Kapaleshwar Enterprises,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,990.0,Kg,,990.0,31.184,30872.16,0.05,1543.608,32415.768,32415.768,45219,45182.0,Due,102,30,Less than 180 days
UCPL/23-24/1072,45189,92023,CUS00028,M/s JAGDIP TRADING CO,MADHYA PRADESH,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,15000.0,Kg,,15000.0,5.2,78000.0,0.0,0.0,78000.0,78000.0,45219,45171.0,Due,102,30,Less than 180 days
UCPL/23-24/1073,45189,92023,CUS00028,M/s JAGDIP TRADING CO,MADHYA PRADESH,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,34000.0,Kg,,34000.0,5.2,176800.0,0.0,0.0,176800.0,176800.0,45219,45182.0,Due,102,30,Less than 180 days
UCPL/23-24/1074,45190,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3000.0,Kg,,3000.0,30.5,91500.0,0.05,4575.0,96075.0,96075.0,45220,45181.0,Due,101,30,Less than 180 days
UCPL/23-24/1075,45190,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,300.0,Kg,,300.0,30.5,9150.0,0.05,457.5,9607.5,9607.5,45220,45185.0,Due,101,30,Less than 180 days
UCPL/23-24/1075,45190,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,450.0,Kg,,450.0,30.5,13725.0,0.05,686.25,14411.25,14411.25,45220,45185.0,Due,101,30,Less than 180 days
UCPL/23-24/1075,45190,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,2100.0,Kg,,2100.0,30.5,64050.0,0.05,3202.5,67252.5,67252.5,45220,45185.0,Due,101,30,Less than 180 days
UCPL/23-24/1076,45190,92023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Atta,UWAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,2130.0,Kg,,2130.0,35.8,76254.0,0.05,3812.7,80066.7,80066.7,45220,45131.0,Due,101,30,Less than 180 days
UCPL/23-24/1076,45190,92023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Atta,UWAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,870.0,Kg,,870.0,35.8,31146.0,0.05,1557.3,32703.3,32703.3,45220,45131.0,Due,101,30,Less than 180 days
UCPL/23-24/1077,45190,92023,CUS00019,M/s. HARSIDDHA MARKETING								,MAHARASHTRA,Atta,UWAAFF100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,11580.0,Kg,,11580.0,32.2,372876.0,0.05,18643.8,391519.8,391519.8,45220,45189.0,Due,101,30,Less than 180 days
UCPL/23-24/1077,45190,92023,CUS00019,M/s. HARSIDDHA MARKETING								,MAHARASHTRA,Atta,UWAAFF100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,420.0,Kg,,420.0,32.2,13524.0,0.05,676.2,14200.2,14200.2,45220,45189.0,Due,101,30,Less than 180 days
UCPL/23-24/1078,45190,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,17750.0,Kg,,17750.0,12.32,218680.0,0.0,0.0,218680.0,218680.0,45220,45268.0,Due,101,30,Less than 180 days
UCPL/23-24/1078,45190,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,3500.0,Kg,,3500.0,12.12,42420.0,0.0,0.0,42420.0,42420.0,45220,45268.0,Due,101,30,Less than 180 days
UCPL/23-24/1078,45190,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt,ACCZ100,ANNP IODPD SALT 450g Relaunch,2250.0,Kg,,2250.0,15.48888889,34850.0,0.0,0.0,34850.0,34850.0,45220,45268.0,Due,101,30,Less than 180 days
UCPL/23-24/1079,45190,92023,CUS00010,"HUL - VABH JIT Bhilad,CFA - Mahindra Logistics Ltd.,",GUJARAT,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,23500.0,Kg,,23500.0,12.32,289520.0,0.0,0.0,289520.0,289520.0,45220,45268.0,Due,101,30,Less than 180 days
UCPL/23-24/1080,45190,92023,CUS00010,"HUL - VABH JIT Bhilad,CFA - Mahindra Logistics Ltd.,",GUJARAT,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,23500.0,Kg,,23500.0,12.32,289520.0,0.0,0.0,289520.0,289520.0,45220,45268.0,Due,101,30,Less than 180 days
UCPL/23-24/1081,45190,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,21975.0,Kg,,21975.0,12.32,270732.0,0.0,0.0,270732.0,270732.0,45220,45268.0,Due,101,30,Less than 180 days
UCPL/23-24/1081,45190,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,7500.0,Kg,,7500.0,12.12,90900.0,0.0,0.0,90900.0,90900.0,45220,45268.0,Due,101,30,Less than 180 days
UCPL/23-24/1081,45190,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt,ACCZ100,ANNP IODPD SALT 450g Relaunch,1125.0,Kg,,1125.0,15.48888889,17425.0,0.0,0.0,17425.0,17425.0,45220,45268.0,Due,101,30,Less than 180 days
UCPL/23-24/1082,45191,92023,CUS00024,M/s. B.R. AGENCIES,GUJARAT,Atta,UWAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,1500.0,Kg,,1500.0,35.0,52500.0,0.05,2625.0,55125.0,55125.0,45221,45191.0,Due,100,30,Less than 180 days
UCPL/23-24/1083,45191,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,8500.0,Kg,,8500.0,15.84,134640.0,0.0,0.0,134640.0,134640.0,45221,45268.0,Due,100,30,Less than 180 days
UCPL/23-24/1083,45191,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,9500.0,Kg,,9500.0,12.99,123405.0,0.0,0.0,123405.0,123405.0,45221,45268.0,Due,100,30,Less than 180 days
UCPL/23-24/1084,45191,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,11000.0,Kg,,11000.0,8.3,91300.0,0.0,0.0,91300.0,91300.0,45221,45191.0,Due,100,30,Less than 180 days
UCPL/23-24/1084,45191,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,4000.0,Kg,,4000.0,10.7,42800.0,0.0,0.0,42800.0,42800.0,45221,45191.0,Due,100,30,Less than 180 days
UCPL/23-24/1084,45191,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_500 g_25 Kg,4000.0,Kg,,4000.0,14.6,58400.0,0.0,0.0,58400.0,58400.0,45221,45191.0,Due,100,30,Less than 180 days
UCPL/23-24/1085,45191,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,300.0,Kg,,300.0,52.16,15648.0,0.05,782.4,16430.4,16430.4,45221,45268.0,Due,100,30,Less than 180 days
UCPL/23-24/1085,45191,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,1470.0,Kg,,1470.0,52.16,76675.2,0.05,3833.76,80508.96,80508.96,45221,45268.0,Due,100,30,Less than 180 days
UCPL/23-24/1085,45191,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,13290.0,Kg,,13290.0,52.16,693206.4,0.05,34660.32,727866.72,727866.72,45221,45268.0,Due,100,30,Less than 180 days
UCPL/23-24/1085,45191,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,2940.0,Kg,,2940.0,52.16,153350.4,0.05,7667.52,161017.92,161017.92,45221,45268.0,Due,100,30,Less than 180 days
UCPL/23-24/1086,45191,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,10050.0,Kg,,10050.0,30.5,306525.0,0.05,15326.25,321851.25,321851.25,45221,45187.0,Due,100,30,Less than 180 days
UCPL/23-24/1087,45191,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2700.0,Kg,,2700.0,32.64,88128.0,0.05,4406.4,92534.4,92534.4,45221,45183.0,Due,100,30,Less than 180 days
UCPL/23-24/1087,45191,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,300.0,Kg,,300.0,32.64,9792.0,0.05,489.6,10281.6,10281.6,45221,45183.0,Due,100,30,Less than 180 days
UCPL/23-24/1088,45191,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2400.0,Kg,,2400.0,32.64,78336.0,0.05,3916.8,82252.8,82252.8,45221,45183.0,Due,100,30,Less than 180 days
UCPL/23-24/1088,45191,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,600.0,Kg,,600.0,32.64,19584.0,0.05,979.2,20563.2,20563.2,45221,45183.0,Due,100,30,Less than 180 days
UCPL/23-24/1089,45191,92023,CUS00023,M/s. MAULI ENTERPRISES,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,7200.0,Kg,,7200.0,32.2,231840.0,0.05,11592.0,243432.0,243432.0,45221,45191.0,Due,100,30,Less than 180 days
UCPL/23-24/1089,45191,92023,CUS00023,M/s. MAULI ENTERPRISES,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1800.0,Kg,,1800.0,32.2,57960.0,0.05,2898.0,60858.0,60858.0,45221,45191.0,Due,100,30,Less than 180 days
UCPL/23-24/1090,45192,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,3000.0,Kg,,3000.0,15.74,47220.0,0.0,0.0,47220.0,47220.0,45222,45282.0,Due,99,30,Less than 180 days
UCPL/23-24/1090,45192,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,7500.0,Kg,,7500.0,15.84,118800.0,0.0,0.0,118800.0,118800.0,45222,45282.0,Due,99,30,Less than 180 days
UCPL/23-24/1090,45192,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ACCZ100,Anp Crystal 1 * 25 kg Relaunch,7500.0,Kg,,7500.0,12.99,97425.0,0.0,0.0,97425.0,97425.0,45222,45282.0,Due,99,30,Less than 180 days
UCPL/23-24/1091,45192,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,4500.0,Kg,,4500.0,35.4,159300.0,0.05,7965.0,167265.0,167265.0,45222,45187.0,Due,99,30,Less than 180 days
UCPL/23-24/1092,45192,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000.0,Kg,,18000.0,52.88,951840.0,0.05,47592.0,999432.0,999432.0,45222,45282.0,Due,99,30,Less than 180 days
UCPL/23-24/1093,45192,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 5KG LP RL,15000.0,Kg,,15000.0,50.096,751440.0,0.05,37572.0,789012.0,789012.0,45222,45282.0,Due,99,30,Less than 180 days
UCPL/23-24/1093,45192,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 1KG LP RL,3000.0,Kg,,3000.0,52.88,158640.0,0.05,7932.0,166572.0,166572.0,45222,45282.0,Due,99,30,Less than 180 days
UCPL/23-24/1094,45192,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2400.0,Kg,,2400.0,32.64,78336.0,0.05,3916.8,82252.8,82252.8,45222,45183.0,Due,99,30,Less than 180 days
UCPL/23-24/1094,45192,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,600.0,Kg,,600.0,32.64,19584.0,0.05,979.2,20563.2,20563.2,45222,45183.0,Due,99,30,Less than 180 days
UCPL/23-24/1095,45194,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,234300.0,Kg,,234300.0,8.34,1954062.0,0.0,0.0,1954062.0,1954062.0,45224,45282.0,Due,97,30,Less than 180 days
UCPL/23-24/1095,45194,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,ANNP IODPD SALT 450g Relaunch,300375.0,Kg,,300375.0,8.533333333,2563200.0,0.0,0.0,2563200.0,2563200.0,45224,45282.0,Due,97,30,Less than 180 days
UCPL/23-24/1096,45194,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,750.0,Kg,,750.0,15.74,11805.0,0.0,0.0,11805.0,11805.0,45224,45282.0,Due,97,30,Less than 180 days
UCPL/23-24/1096,45194,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,10000.0,Kg,,10000.0,15.84,158400.0,0.0,0.0,158400.0,158400.0,45224,45282.0,Due,97,30,Less than 180 days
UCPL/23-24/1096,45194,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ACCZ100,Anp Crystal 1 * 25 kg Relaunch,7250.0,Kg,,7250.0,12.99,94177.5,0.0,0.0,94177.5,94177.5,45224,45282.0,Due,97,30,Less than 180 days
UCPL/23-24/1097,45194,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,360000.0,Kg,,360000.0,8.34,3002400.0,0.0,0.0,3002400.0,3002400.0,45224,45282.0,Due,97,30,Less than 180 days
UCPL/23-24/1097,45194,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,ANNP IODPD SALT 450g Relaunch,120150.0,Kg,,120150.0,8.533333333,1025280.0,0.0,0.0,1025280.0,1025280.0,45224,45282.0,Due,97,30,Less than 180 days
UCPL/23-24/1098,45194,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,3000.0,Kg,,3000.0,8.34,25020.0,0.0,0.0,25020.0,25020.0,45224,,Due,97,30,Less than 180 days
UCPL/23-24/1098,45194,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,ANNP IODPD SALT 450g Relaunch,2700.0,Kg,,2700.0,8.533333333,23040.0,0.0,0.0,23040.0,23040.0,45224,,Due,97,30,Less than 180 days
UCPL/23-24/1099,45194,92023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2910.0,Kg,,2910.0,52.154,151768.14,0.05,7588.407,159356.547,159356.547,45224,45188.0,Due,97,30,Less than 180 days
UCPL/23-24/1099,45194,92023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,16200.0,Kg,,16200.0,47.117,763295.4,0.05,38164.77,801460.17,801460.17,45224,45188.0,Due,97,30,Less than 180 days
UCPL/23-24/1100,45194,92023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,5100.0,Kg,,5100.0,51.0,260100.0,0.05,13005.0,273105.0,273105.0,45224,45188.0,Due,97,30,Less than 180 days
UCPL/23-24/1100,45194,92023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,4950.0,Kg,,4950.0,52.154,258162.3,0.05,12908.115,271070.415,271070.415,45224,45188.0,Due,97,30,Less than 180 days
UCPL/23-24/1101,45194,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,15000.0,Kg,,15000.0,8.3,124500.0,0.0,0.0,124500.0,124500.0,45224,45194.0,Due,97,30,Less than 180 days
UCPL/23-24/1101,45194,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,10000.0,Kg,,10000.0,10.7,107000.0,0.0,0.0,107000.0,107000.0,45224,45194.0,Due,97,30,Less than 180 days
UCPL/23-24/1102,45194,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,228125.0,Kg,,228125.0,8.34,1902562.5,0.0,0.0,1902562.5,1902562.5,45224,,Due,97,30,Less than 180 days
UCPL/23-24/1102,45194,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,ANNP IODPD SALT 450g Relaunch,477675.0,Kg,,477675.0,8.533333333,4076160.0,0.0,0.0,4076160.0,4076160.0,45224,,Due,97,30,Less than 180 days
UCPL/23-24/1103,45194,92023,CUS00020,M/s. HANSRATAN,ASSAM,Salt,UNASIP010,Annapurna Iodized Powder Salt_1Kg_50 Kg,123500.0,Kg,,123500.0,5.2,642200.0,0.0,0.0,642200.0,642200.0,45224,45191.0,Due,97,30,Less than 180 days
UCPL/23-24/1104,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2700.0,Kg,,2700.0,32.64,88128.0,0.05,4406.4,92534.4,92534.4,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1104,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,300.0,Kg,,300.0,32.64,9792.0,0.05,489.6,10281.6,10281.6,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1105,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3000.0,Kg,,3000.0,32.64,97920.0,0.05,4896.0,102816.0,102816.0,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1106,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,1050.0,Kg,,1050.0,32.64,34272.0,0.05,1713.6,35985.6,35985.6,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1106,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,450.0,Kg,,450.0,32.64,14688.0,0.05,734.4,15422.4,15422.4,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1107,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,1050.0,Kg,,1050.0,32.64,34272.0,0.05,1713.6,35985.6,35985.6,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1107,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,450.0,Kg,,450.0,32.64,14688.0,0.05,734.4,15422.4,15422.4,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1108,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3000.0,Kg,,3000.0,32.64,97920.0,0.05,4896.0,102816.0,102816.0,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1109,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2880.0,Kg,,2880.0,32.64,94003.2,0.05,4700.16,98703.36,98703.36,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1109,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,120.0,Kg,,120.0,32.64,3916.8,0.05,195.84,4112.64,4112.64,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1110,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2400.0,Kg,,2400.0,32.64,78336.0,0.05,3916.8,82252.8,82252.8,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1110,45195,92023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,600.0,Kg,,600.0,32.64,19584.0,0.05,979.2,20563.2,20563.2,45225,45183.0,Due,96,30,Less than 180 days
UCPL/23-24/1111,45195,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2550.0,Kg,,2550.0,30.5,77775.0,0.05,3888.75,81663.75,81663.75,45225,45195.0,Due,96,30,Less than 180 days
UCPL/23-24/1112,45195,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000.0,Kg,,18000.0,52.88,951840.0,0.05,47592.0,999432.0,999432.0,45225,45282.0,Due,96,30,Less than 180 days
UCPL/23-24/1113,45195,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,17775.0,Kg,,17775.0,15.84,281556.0,0.0,0.0,281556.0,281556.0,45225,45282.0,Due,96,30,Less than 180 days
UCPL/23-24/1113,45195,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,6250.0,Kg,,6250.0,12.99,81187.5,0.0,0.0,81187.5,81187.5,45225,45282.0,Due,96,30,Less than 180 days
UCPL/23-24/1113,45195,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,250.0,Kg,,250.0,16.18,4045.0,0.0,0.0,4045.0,4045.0,45225,45282.0,Due,96,30,Less than 180 days
