Sales_Invoice_No,Sales_Invoice_Date,Month_Year,Customer_Code,Customer_Name,Customer_Location,Item,Prod_Code,Prod_Description,QTY,Unit,QTY_DISC,Net_Qty,RATE,Sale_Value,GST_Rate,GST_Value,Total_Invoice_Value,Receivables,Due_Date,Payment_Received_Date,Payment_Status,Age,Credit_Period,Overdue_Status
UCPL/23-24/984,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,4500,Kg,,4500,16.18,72810,0,0,72810,72810,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/985,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,2000,Kg,,2000,15.84,31680,0,0,31680,31680,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/985,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,4000,Kg,,4000,12.99,51960,0,0,51960,51960,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/986,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,11700,Kg,,11700,15.84,185328,0,0,185328,185328,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/986,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,12500,Kg,,12500,12.99,162375,0,0,162375,162375,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/987,45177,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,121000,Kg,,121000,8.24,997040,0,0,997040,997040,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/987,45177,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,120000,Kg,,120000,8.24,988800,0,0,988800,988800,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/987,45177,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ACCZ100,ANNP IODPD SALT 450g Relaunch,331740,Kg,,331740,8.422222222,2793988,0,0,2793988,2793988,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/987,45177,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ACCZ100,ANNP IODPD SALT 450g Relaunch,37710,Kg,,37710,8.422222222,317602,0,0,317602,317602,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/988,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,11300,Kg,,11300,15.84,178992,0,0,178992,178992,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/988,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,3000,Kg,,3000,12.99,38970,0,0,38970,38970,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/989,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,8000,Kg,,8000,15.84,126720,0,0,126720,126720,45207,45261,Due,114,30,Less than 180 days
UCPL/23-24/989,45177,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,2000,Kg,,2000,12.99,25980,0,0,25980,25980,45207,45261,Due,114,30,Less than 180 days
UCPL/23-24/990,45177,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000,Kg,,18000,52.16,938880,0.05,46944,985824,985824,45207,45261,Due,114,30,Less than 180 days
UCPL/23-24/991,45177,92023,CUS00008,CFAPTB Western Enterprises,BIHAR,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,252000,Kg,,252000,8.24,2076480,0,0,2076480,2076480,45207,45182,Due,114,30,Less than 180 days
UCPL/23-24/992,45177,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,23500,Kg,,23500,11.84,278240,0,0,278240,278240,45207,45261,Due,114,30,Less than 180 days
UCPL/23-24/993,45177,92023,CUS00019,M/s. HARSIDDHA MARKETING								,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,7200,Kg,,7200,32.2,231840,0.05,11592,243432,243432,45207,45177,Due,114,30,Less than 180 days
UCPL/23-24/993,45177,92023,CUS00019,M/s. HARSIDDHA MARKETING								,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,4800,Kg,,4800,32.2,154560,0.05,7728,162288,162288,45207,45177,Due,114,30,Less than 180 days
UCPL/23-24/994,45178,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTA100,ANNP WH-FF 10KG,18330,Kg,,18330,49.805,912925.65,0.05,45646.2825,958571.9325,958571.9325,45208,45183,Due,113,30,Less than 180 days
UCPL/23-24/995,45178,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,17525,Kg,,17525,15.84,277596,0,0,277596,277596,45208,45182,Due,113,30,Less than 180 days
UCPL/23-24/995,45178,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,6750,Kg,,6750,12.99,87682.5,0,0,87682.5,87682.5,45208,45182,Due,113,30,Less than 180 days
UCPL/23-24/996,45178,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,750,Kg,,750,15.74,11805,0,0,11805,11805,45208,45182,Due,113,30,Less than 180 days
UCPL/23-24/996,45178,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,10000,Kg,,10000,15.84,158400,0,0,158400,158400,45208,45182,Due,113,30,Less than 180 days
UCPL/23-24/996,45178,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ACCZ100,Anp Crystal 1 * 25 kg Relaunch,7250,Kg,,7250,12.99,94177.5,0,0,94177.5,94177.5,45208,45182,Due,113,30,Less than 180 days
UCPL/23-24/997,45178,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,10500,Kg,,10500,15.84,166320,0,0,166320,166320,45208,45182,Due,113,30,Less than 180 days
UCPL/23-24/997,45178,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,7500,Kg,,7500,12.99,97425,0,0,97425,97425,45208,45182,Due,113,30,Less than 180 days
UCPL/23-24/998,45178,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTC100,ANNP WH-FF 1KG LP RL,300,Kg,,300,52.16,15648,0.05,782.4,16430.4,16430.4,45208,,Due,113,30,Less than 180 days
UCPL/23-24/999,45178,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,2500,Kg,,2500,8.3,20750,0,0,20750,20750,45208,45171,Due,113,30,Less than 180 days
UCPL/23-24/999,45178,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,7500,Kg,,7500,10.7,80250,0,0,80250,80250,45208,45171,Due,113,30,Less than 180 days
UCPL/23-24/999,45178,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt-C,USASIC010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,2500,Kg,,2500,10.7,26750,0,0,26750,26750,45208,45171,Due,113,30,Less than 180 days
UCPL/23-24/1000,45178,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,5000,Kg,,5000,8.3,41500,0,0,41500,41500,45208,45171,Due,113,30,Less than 180 days
UCPL/23-24/1000,45178,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,15000,Kg,,15000,10.7,160500,0,0,160500,160500,45208,45171,Due,113,30,Less than 180 days
UCPL/23-24/1000,45178,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt-C,USASIC010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,5000,Kg,,5000,10.7,53500,0,0,53500,53500,45208,45171,Due,113,30,Less than 180 days
UCPL/23-24/1001,45180,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,9000,Kg,,9000,15.84,142560,0,0,142560,142560,45210,45183,Due,111,30,Less than 180 days
UCPL/23-24/1001,45180,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,8500,Kg,,8500,12.99,110415,0,0,110415,110415,45210,45183,Due,111,30,Less than 180 days
UCPL/23-24/1001,45180,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,500,Kg,,500,16.18,8090,0,0,8090,8090,45210,45183,Due,111,30,Less than 180 days
UCPL/23-24/1002,45180,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTC100,ANNP WH-FF 1KG LP RL,2850,Kg,,2850,52.16,148656,0.05,7432.8,156088.8,156088.8,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1002,45180,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTC100,ANNP WH-FF 1KG LP RL,12180,Kg,,12180,52.16,635308.8,0.05,31765.44,667074.24,667074.24,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1002,45180,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTC100,ANNP WH-FF 1KG LP RL,2970,Kg,,2970,52.16,154915.2,0.05,7745.76,162660.96,162660.96,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1003,45180,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,18000,Kg,,18000,52.88,951840,0.05,47592,999432,999432,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1004,45180,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 5KG LP RL,240,Kg,,240,50.096,12023.04,0.05,601.152,12624.192,12624.192,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1004,45180,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTB100,ANNP WH-FF 5KG LP RL,17760,Kg,,17760,50.096,889704.96,0.05,44485.248,934190.208,934190.208,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1005,45180,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,4500,Kg,,4500,52.16,234720,0.05,11736,246456,246456,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1005,45180,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTC100,ANNP WH-FF 1KG LP RL,13500,Kg,,13500,52.16,704160,0.05,35208,739368,739368,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1006,45180,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,2500,Kg,,2500,8.3,20750,0,0,20750,20750,45210,45180,Due,111,30,Less than 180 days
UCPL/23-24/1006,45180,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,20000,Kg,,20000,10.7,214000,0,0,214000,214000,45210,45180,Due,111,30,Less than 180 days
UCPL/23-24/1006,45180,92023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt-C,USASIC010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,2500,Kg,,2500,10.7,26750,0,0,26750,26750,45210,45180,Due,111,30,Less than 180 days
UCPL/23-24/1007,45180,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,5600,Kg,,5600,12.32,68992,0,0,68992,68992,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1007,45180,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,25000,Kg,,25000,12.12,303000,0,0,303000,303000,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1008,45180,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,25650,Kg,,25650,13.26,340119,0,0,340119,340119,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1008,45180,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ANNW100,ANNP IODPD SALT 450g Relaunch,4950,Kg,,4950,17.08888889,84590,0,0,84590,84590,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1009,45180,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,26100,Kg,,26100,13.26,346086,0,0,346086,346086,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1009,45180,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ANNW100,ANNP IODPD SALT 450g Relaunch,4500,Kg,,4500,17.08888889,76900,0,0,76900,76900,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1010,45180,92023,CUS00013,C/O Mahindra Logistics Ltd,MAHARASHTRA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,23500,Kg,,23500,12.12,284820,0,0,284820,284820,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1011,45180,92023,CUS00007,Bhagowati Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,23500,Kg,,23500,12.32,289520,0,0,289520,289520,45210,45261,Due,111,30,Less than 180 days
UCPL/23-24/1012,45181,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 5KG LP RL,5400,Kg,,5400,50.808,274363.2,0.05,13718.16,288081.36,288081.36,45211,45268,Due,110,30,Less than 180 days
UCPL/23-24/1012,45181,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 1KG LP RL,4350,Kg,,4350,52.16,226896,0.05,11344.8,238240.8,238240.8,45211,45268,Due,110,30,Less than 180 days
UCPL/23-24/1012,45181,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 1KG LP RL,8250,Kg,,8250,52.16,430320,0.05,21516,451836,451836,45211,45268,Due,110,30,Less than 180 days
UCPL/23-24/1013,45181,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,7000,Kg,,7000,15.84,110880,0,0,110880,110880,45211,45261,Due,110,30,Less than 180 days
UCPL/23-24/1013,45181,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,11000,Kg,,11000,12.99,142890,0,0,142890,142890,45211,45261,Due,110,30,Less than 180 days
UCPL/23-24/1014,45181,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,14550,Kg,,14550,48.798,710010.9,0.05,35500.545,745511.445,745511.445,45211,45261,Due,110,30,Less than 180 days
UCPL/23-24/1014,45181,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,3450,Kg,,3450,48.798,168353.1,0.05,8417.655,176770.755,176770.755,45211,45261,Due,110,30,Less than 180 days
UCPL/23-24/1015,45181,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3840,Kg,,3840,30.5,117120,0.05,5856,122976,122976,45211,45180,Due,110,30,Less than 180 days
UCPL/23-24/1015,45181,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,60,Kg,,60,30.5,1830,0.05,91.5,1921.5,1921.5,45211,45180,Due,110,30,Less than 180 days
UCPL/23-24/1016,45181,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,3000,Kg,,3000,48.798,146394,0.05,7319.7,153713.7,153713.7,45211,45261,Due,110,30,Less than 180 days
UCPL/23-24/1016,45181,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 1KG LP RL,15000,Kg,,15000,52.88,793200,0.05,39660,832860,832860,45211,45261,Due,110,30,Less than 180 days
UCPL/23-24/1017,45182,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,2850,Kg,,2850,13.04,37164,0,0,37164,37164,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1017,45182,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,47150,Kg,,47150,13.04,614836,0,0,614836,614836,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1017,45182,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,351350,Kg,,351350,13.26,4658901,0,0,4658901,4658901,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1017,45182,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Salt,ACCZ100,Anp 1 kg * 25kg pack  Relaunch,35650,Kg,,35650,13.26,472719,0,0,472719,472719,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1018,45182,92023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3000,Kg,,3000,30.5,91500,0.05,4575,96075,96075,45212,45180,Due,109,30,Less than 180 days
UCPL/23-24/1019,45182,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,10000,Kg,,10000,15.84,158400,0,0,158400,158400,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1019,45182,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,8000,Kg,,8000,12.99,103920,0,0,103920,103920,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1020,45182,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTA100,ANNP WH-FF 10KG,2100,Kg,,2100,49.805,104590.5,0.05,5229.525,109820.025,109820.025,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1020,45182,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTA100,ANNP WH-FF 5KG LP RL,15000,Kg,,15000,50.808,762120,0.05,38106,800226,800226,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1020,45182,92023,CUS00001,Hindustan Unilever Ltd CSA C/o Srinivasa Logistics,TELANGANA,Atta,ATTA100,ANNP WH-FF 1KG LP RL,900,Kg,,900,52.16,46944,0.05,2347.2,49291.2,49291.2,45212,45261,Due,109,30,Less than 180 days
UCPL/23-24/1021,45182,92023,CUS00019,M/s. HARSIDDHA MARKETING								,MAHARASHTRA,Atta,UWAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,780,Kg,,780,35.8,27924,0.05,1396.2,29320.2,29320.2,45212,45177,Due,109,30,Less than 180 days
UCPL/23-24/1021,45182,92023,CUS00019,M/s. HARSIDDHA MARKETING								,MAHARASHTRA,Atta,UWAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,3090,Kg,,3090,35.8,110622,0.05,5531.1,116153.1,116153.1,45212,45177,Due,109,30,Less than 180 days
UCPL/23-24/1021,45182,92023,CUS00019,M/s. HARSIDDHA MARKETING								,MAHARASHTRA,Atta,UWAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,1950,Kg,,1950,35.8,69810,0.05,3490.5,73300.5,73300.5,45212,45177,Due,109,30,Less than 180 days
UCPL/23-24/1022,45183,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp 1 kg * 25kg pack  Relaunch,13225,Kg,,13225,15.84,209484,0,0,209484,209484,45213,45261,Due,108,30,Less than 180 days
UCPL/23-24/1022,45183,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,Anp Crystal 1 * 25 kg Relaunch,10500,Kg,,10500,12.99,136395,0,0,136395,136395,45213,45261,Due,108,30,Less than 180 days
UCPL/23-24/1022,45183,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Salt,ANNW100,ANNP IODPD SALT 500G,500,Kg,,500,16.18,8090,0,0,8090,8090,45213,45261,Due,108,30,Less than 180 days
UCPL/23-24/1023,45183,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 5KG LP RL,1800,Kg,,1800,50.808,91454.4,0.05,4572.72,96027.12,96027.12,45213,45268,Due,108,30,Less than 180 days
UCPL/23-24/1023,45183,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 1KG LP RL,8640,Kg,,8640,52.16,450662.4,0.05,22533.12,473195.52,473195.52,45213,45268,Due,108,30,Less than 180 days
UCPL/23-24/1023,45183,92023,CUS00014,HINDUSTAN UNILEVER LIMITED,ANDHRA PRADESH (NEW),Atta,ATTB100,ANNP WH-FF 1KG LP RL,7560,Kg,,7560,52.16,394329.6,0.05,19716.48,414046.08,414046.08,45213,45268,Due,108,30,Less than 180 days
UCPL/23-24/1024,45183,92023,CUS00023,M/s. MAULI ENTERPRISES,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,6150,Kg,,6150,32.2,198030,0.05,9901.5,207931.5,207931.5,45213,45183,Due,108,30,Less than 180 days
UCPL/23-24/1024,45183,92023,CUS00023,M/s. MAULI ENTERPRISES,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,5850,Kg,,5850,32.2,188370,0.05,9418.5,197788.5,197788.5,45213,45183,Due,108,30,Less than 180 days
UCPL/23-24/1025,45183,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,30600,Kg,,30600,12.32,376992,0,0,376992,376992,45213,45261,Due,108,30,Less than 180 days
UCPL/23-24/1026,45184,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,30600,Kg,,30600,12.32,376992,0,0,376992,376992,45214,45261,Due,107,30,Less than 180 days
UCPL/23-24/1027,45184,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,30600,Kg,,30600,12.32,376992,0,0,376992,376992,45214,45261,Due,107,30,Less than 180 days
UCPL/23-24/1028,45184,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,23500,Kg,,23500,12.32,289520,0,0,289520,289520,45214,45261,Due,107,30,Less than 180 days
UCPL/23-24/1029,45184,92023,CUS00011,C/O Mahalaxmi Enterprises,MAHARASHTRA,Salt-C,ACCZ100,CC 1 kg * 25kg pack  New Code,23500,Kg,,23500,12.32,289520,0,0,289520,289520,45214,45261,Due,107,30,Less than 180 days
UCPL/23-24/1030,45184,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,900,Kg,,900,48.798,43918.2,0.05,2195.91,46114.11,46114.11,45214,45268,Due,107,30,Less than 180 days
UCPL/23-24/1030,45184,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 10KG,2100,Kg,,2100,48.798,102475.8,0.05,5123.79,107599.59,107599.59,45214,45268,Due,107,30,Less than 180 days
UCPL/23-24/1030,45184,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 5KG LP RL,3150,Kg,,3150,50.096,157802.4,0.05,7890.12,165692.52,165692.52,45214,45268,Due,107,30,Less than 180 days
UCPL/23-24/1030,45184,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 5KG LP RL,4200,Kg,,4200,50.096,210403.2,0.05,10520.16,220923.36,220923.36,45214,45268,Due,107,30,Less than 180 days
UCPL/23-24/1030,45184,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 5KG LP RL,4650,Kg,,4650,50.096,232946.4,0.05,11647.32,244593.72,244593.72,45214,45268,Due,107,30,Less than 180 days
UCPL/23-24/1030,45184,92023,CUS00003,CFACHK-Linfox Logistics (I) Pvt Ltd,KARNATAKA,Atta,ATTA100,ANNP WH-FF 1KG LP RL,3000,Kg,,3000,52.88,158640,0.05,7932,166572,166572,45214,45268,Due,107,30,Less than 180 days
